close_date,exchange_rate_br
13/07/2010 23:58:00,1.756
14/07/2010 23:58:00,1.766
15/07/2010 23:58:00,1.77
16/07/2010 23:58:00,1.7826
19/07/2010 23:58:00,1.7863
20/07/2010 23:58:00,1.7737
21/07/2010 23:58:00,1.7714
22/07/2010 23:58:00,1.7602
23/07/2010 23:58:00,1.7605
26/07/2010 23:58:00,1.7656
27/07/2010 23:58:00,1.7607
28/07/2010 23:58:00,1.7623
29/07/2010 23:58:00,1.7648
30/07/2010 23:58:00,1.7585
02/08/2010 23:58:00,1.7429
03/08/2010 23:58:00,1.7537
04/08/2010 23:58:00,1.7526
05/08/2010 23:58:00,1.7535
06/08/2010 23:58:00,1.7585
09/08/2010 23:58:00,1.751
10/08/2010 23:58:00,1.76
11/08/2010 23:58:00,1.7685
12/08/2010 23:58:00,1.7664
13/08/2010 23:58:00,1.771
16/08/2010 23:58:00,1.7554
17/08/2010 23:58:00,1.7478
18/08/2010 23:58:00,1.7488
19/08/2010 23:58:00,1.7606
20/08/2010 23:58:00,1.7585
23/08/2010 23:58:00,1.7613
24/08/2010 23:58:00,1.7609
25/08/2010 23:58:00,1.7649
26/08/2010 23:58:00,1.7563
27/08/2010 23:58:00,1.7463
30/08/2010 23:58:00,1.755
31/08/2010 23:58:00,1.7501
01/09/2010 23:58:00,1.74
02/09/2010 23:58:00,1.7395
03/09/2010 23:58:00,1.726
06/09/2010 23:58:00,1.7249
07/09/2010 23:58:00,1.73
08/09/2010 23:58:00,1.7192
09/09/2010 23:58:00,1.7232
10/09/2010 23:58:00,1.716
13/09/2010 23:58:00,1.7165
14/09/2010 23:58:00,1.7015
15/09/2010 23:58:00,1.7212
16/09/2010 23:58:00,1.7175
17/09/2010 23:58:00,1.7128
20/09/2010 23:58:00,1.7265
21/09/2010 23:58:00,1.7245
22/09/2010 23:58:00,1.6743
23/09/2010 23:58:00,1.7177
24/09/2010 23:58:00,1.7125
27/09/2010 23:58:00,1.709
28/09/2010 23:58:00,1.709
29/09/2010 23:58:00,1.7035
30/09/2010 23:58:00,1.6961
01/10/2010 23:58:00,1.6802
04/10/2010 23:58:00,1.6975
05/10/2010 23:58:00,1.669
06/10/2010 23:58:00,1.684
07/10/2010 23:58:00,1.6778
08/10/2010 23:58:00,1.6743
11/10/2010 23:58:00,1.6613
12/10/2010 23:58:00,1.67
13/10/2010 23:58:00,1.6525
14/10/2010 23:58:00,1.6606
15/10/2010 23:58:00,1.6534
18/10/2010 23:58:00,1.672
19/10/2010 23:58:00,1.69
20/10/2010 23:58:00,1.675
21/10/2010 23:58:00,1.694
22/10/2010 23:58:00,1.706
25/10/2010 23:58:00,1.6998
26/10/2010 23:58:00,1.7023
27/10/2010 23:58:00,1.719
28/10/2010 23:58:00,1.7135
29/10/2010 23:58:00,1.6975
01/11/2010 23:58:00,1.7043
02/11/2010 23:58:00,1.701
03/11/2010 23:58:00,1.689
04/11/2010 23:58:00,1.6747
05/11/2010 23:58:00,1.679
08/11/2010 23:58:00,1.696
09/11/2010 23:58:00,1.696
10/11/2010 23:58:00,1.71
11/11/2010 23:58:00,1.7215
12/11/2010 23:58:00,1.7223
15/11/2010 23:58:00,1.72
16/11/2010 23:58:00,1.736
17/11/2010 23:58:00,1.7262
18/11/2010 23:58:00,1.711
19/11/2010 23:58:00,1.7165
22/11/2010 23:58:00,1.7208
23/11/2010 23:58:00,1.7335
24/11/2010 23:58:00,1.722
25/11/2010 23:58:00,1.7155
26/11/2010 23:58:00,1.7296
29/11/2010 23:58:00,1.717
30/11/2010 23:58:00,1.7145
01/12/2010 23:58:00,1.7059
02/12/2010 23:58:00,1.7015
03/12/2010 23:58:00,1.6838
06/12/2010 23:58:00,1.6813
07/12/2010 23:58:00,1.677
08/12/2010 23:58:00,1.692
09/12/2010 23:58:00,1.7036
10/12/2010 23:58:00,1.705
13/12/2010 23:58:00,1.693
14/12/2010 23:58:00,1.693
15/12/2010 23:58:00,1.6989
16/12/2010 23:58:00,1.7043
17/12/2010 23:58:00,1.71
20/12/2010 23:58:00,1.7066
21/12/2010 23:58:00,1.7
22/12/2010 23:58:00,1.699
23/12/2010 23:58:00,1.6923
24/12/2010 23:58:00,1.6907
27/12/2010 23:58:00,1.685
28/12/2010 23:58:00,1.6902
29/12/2010 23:58:00,1.678
30/12/2010 23:58:00,1.662
31/12/2010 23:58:00,1.66
03/01/2011 23:58:00,1.6465
04/01/2011 23:58:00,1.6675
05/01/2011 23:58:00,1.675
06/01/2011 23:58:00,1.6859
07/01/2011 23:58:00,1.682
10/01/2011 23:58:00,1.689
11/01/2011 23:58:00,1.6416
12/01/2011 23:58:00,1.6247
13/01/2011 23:58:00,1.669
14/01/2011 23:58:00,1.6817
17/01/2011 23:58:00,1.6821
18/01/2011 23:58:00,1.6715
19/01/2011 23:58:00,1.67
20/01/2011 23:58:00,1.6352
21/01/2011 23:58:00,1.6223
24/01/2011 23:58:00,1.6705
25/01/2011 23:58:00,1.6677
26/01/2011 23:58:00,1.6183
27/01/2011 23:58:00,1.6723
28/01/2011 23:58:00,1.6812
31/01/2011 23:58:00,1.667
01/02/2011 23:58:00,1.6652
02/02/2011 23:58:00,1.6627
03/02/2011 23:58:00,1.6684
04/02/2011 23:58:00,1.6771
07/02/2011 23:58:00,1.6279
08/02/2011 23:58:00,1.6645
09/02/2011 23:58:00,1.662
10/02/2011 23:58:00,1.6641
11/02/2011 23:58:00,1.6663
14/02/2011 23:58:00,1.6665
15/02/2011 23:58:00,1.6686
16/02/2011 23:58:00,1.669
17/02/2011 23:58:00,1.662
18/02/2011 23:58:00,1.6626
21/02/2011 23:58:00,1.6675
22/02/2011 23:58:00,1.6707
23/02/2011 23:58:00,1.671
24/02/2011 23:58:00,1.6627
25/02/2011 23:58:00,1.66
28/02/2011 23:58:00,1.6588
01/03/2011 23:58:00,1.6574
02/03/2011 23:58:00,1.6542
03/03/2011 23:58:00,1.6495
04/03/2011 23:58:00,1.6436
07/03/2011 23:58:00,1.6521
08/03/2011 23:58:00,1.654
09/03/2011 23:58:00,1.6547
10/03/2011 23:58:00,1.659
11/03/2011 23:58:00,1.662
14/03/2011 23:58:00,1.6649
15/03/2011 23:58:00,1.6632
16/03/2011 23:58:00,1.676
17/03/2011 23:58:00,1.6795
18/03/2011 23:58:00,1.6682
21/03/2011 23:58:00,1.6636
22/03/2011 23:58:00,1.6593
23/03/2011 23:58:00,1.66
24/03/2011 23:58:00,1.6575
25/03/2011 23:58:00,1.6554
28/03/2011 23:58:00,1.66
29/03/2011 23:58:00,1.6559
30/03/2011 23:58:00,1.6285
31/03/2011 23:58:00,1.6272
01/04/2011 23:58:00,1.6191
03/04/2011 23:58:00,1.612
04/04/2011 23:58:00,1.6052
05/04/2011 23:58:00,1.607
06/04/2011 23:58:00,1.6147
07/04/2011 23:58:00,1.5929
08/04/2011 23:58:00,1.5737
09/04/2011 23:58:00,1.5703
11/04/2011 23:58:00,1.5771
12/04/2011 23:58:00,1.591
13/04/2011 23:58:00,1.592
14/04/2011 23:58:00,1.5785
15/04/2011 23:58:00,1.5721
17/04/2011 23:58:00,1.5686
18/04/2011 23:58:00,1.589
19/04/2011 23:58:00,1.5785
20/04/2011 23:58:00,1.569
21/04/2011 23:58:00,1.5613
24/04/2011 23:58:00,1.5586
25/04/2011 23:58:00,1.575
26/04/2011 23:58:00,1.5645
27/04/2011 23:58:00,1.5665
28/04/2011 23:58:00,1.5863
29/04/2011 23:58:00,1.57
30/04/2011 23:58:00,1.5633
02/05/2011 23:58:00,1.5765
03/05/2011 23:58:00,1.5875
04/05/2011 23:58:00,1.605
05/05/2011 23:58:00,1.625
06/05/2011 23:58:00,1.6088
07/05/2011 23:58:00,1.5994
09/05/2011 23:58:00,1.6155
10/05/2011 23:58:00,1.607
11/05/2011 23:58:00,1.6199
12/05/2011 23:58:00,1.6165
13/05/2011 23:58:00,1.6349
15/05/2011 23:58:00,1.6356
16/05/2011 23:58:00,1.6308
17/05/2011 23:58:00,1.618
18/05/2011 23:58:00,1.6113
19/05/2011 23:58:00,1.6159
20/05/2011 23:58:00,1.614
21/05/2011 23:58:00,1.6113
23/05/2011 23:58:00,1.6373
24/05/2011 23:58:00,1.6285
25/05/2011 23:58:00,1.6265
26/05/2011 23:58:00,1.6223
27/05/2011 23:58:00,1.599
28/05/2011 23:58:00,1.5943
30/05/2011 23:58:00,1.593
31/05/2011 23:58:00,1.5787
01/06/2011 23:58:00,1.592
02/06/2011 23:58:00,1.5775
03/06/2011 23:58:00,1.574
05/06/2011 23:58:00,1.5688
06/06/2011 23:58:00,1.5802
07/06/2011 23:58:00,1.577
08/06/2011 23:58:00,1.5815
09/06/2011 23:58:00,1.5869
10/06/2011 23:58:00,1.5974
11/06/2011 23:58:00,1.5948
13/06/2011 23:58:00,1.589
14/06/2011 23:58:00,1.5791
15/06/2011 23:58:00,1.597
16/06/2011 23:58:00,1.6061
17/06/2011 23:58:00,1.5955
18/06/2011 23:58:00,1.5898
20/06/2011 23:58:00,1.594
21/06/2011 23:58:00,1.5875
22/06/2011 23:58:00,1.587
23/06/2011 23:58:00,1.5905
24/06/2011 23:58:00,1.59
25/06/2011 23:58:00,1.59
27/06/2011 23:58:00,1.595
28/06/2011 23:58:00,1.578
29/06/2011 23:58:00,1.5697
30/06/2011 23:58:00,1.5614
01/07/2011 23:58:00,1.5555
02/07/2011 23:58:00,1.5488
04/07/2011 23:58:00,1.5515
05/07/2011 23:58:00,1.5637
06/07/2011 23:58:00,1.5692
07/07/2011 23:58:00,1.5545
08/07/2011 23:58:00,1.5642
10/07/2011 23:58:00,1.5618
11/07/2011 23:58:00,1.58
12/07/2011 23:58:00,1.5747
13/07/2011 23:58:00,1.5677
14/07/2011 23:58:00,1.5765
15/07/2011 23:58:00,1.5737
16/07/2011 23:58:00,1.568
18/07/2011 23:58:00,1.575
19/07/2011 23:58:00,1.565
20/07/2011 23:58:00,1.5615
21/07/2011 23:58:00,1.5523
22/07/2011 23:58:00,1.5539
23/07/2011 23:58:00,1.5539
24/07/2011 23:58:00,1.5539
25/07/2011 23:58:00,1.5441
26/07/2011 23:58:00,1.5337
27/07/2011 23:58:00,1.5631
28/07/2011 23:58:00,1.5628
29/07/2011 23:58:00,1.5494
30/07/2011 23:58:00,1.5465
01/08/2011 23:58:00,1.5578
02/08/2011 23:58:00,1.5633
03/08/2011 23:58:00,1.563
04/08/2011 23:58:00,1.5768
05/08/2011 23:58:00,1.5949
06/08/2011 23:58:00,1.593
08/08/2011 23:58:00,1.5969
09/08/2011 23:58:00,1.6282
10/08/2011 23:58:00,1.6219
11/08/2011 23:58:00,1.6233
15/08/2011 23:58:00,1.5887
16/08/2011 23:58:00,1.5841
17/08/2011 23:58:00,1.5785
18/08/2011 23:58:00,1.607
19/08/2011 23:58:00,1.5998
20/08/2011 23:58:00,1.5953
22/08/2011 23:58:00,1.6025
23/08/2011 23:58:00,1.5973
24/08/2011 23:58:00,1.6073
25/08/2011 23:58:00,1.609
26/08/2011 23:58:00,1.604
27/08/2011 23:58:00,1.6
29/08/2011 23:58:00,1.5943
30/08/2011 23:58:00,1.5865
31/08/2011 23:58:00,1.5825
01/09/2011 23:58:00,1.599
02/09/2011 23:58:00,1.6418
03/09/2011 23:58:00,1.6298
05/09/2011 23:58:00,1.6493
06/09/2011 23:58:00,1.66
07/09/2011 23:58:00,1.6535
08/09/2011 23:58:00,1.6516
09/09/2011 23:58:00,1.6795
11/09/2011 23:58:00,1.6749
12/09/2011 23:58:00,1.7035
13/09/2011 23:58:00,1.7115
14/09/2011 23:58:00,1.724
15/09/2011 23:58:00,1.7091
16/09/2011 23:58:00,1.7105
19/09/2011 23:58:00,1.7846
20/09/2011 23:58:00,1.7916
21/09/2011 23:58:00,1.8339
22/09/2011 23:58:00,1.8768
23/09/2011 23:58:00,1.859
24/09/2011 23:58:00,1.8558
26/09/2011 23:58:00,1.846
27/09/2011 23:58:00,1.802
28/09/2011 23:58:00,1.8177
29/09/2011 23:58:00,1.8277
30/09/2011 23:58:00,1.847
03/10/2011 23:58:00,1.8877
04/10/2011 23:58:00,1.8501
05/10/2011 23:58:00,1.8337
06/10/2011 23:58:00,1.8067
07/10/2011 23:58:00,1.7644
09/10/2011 23:58:00,1.7623
10/10/2011 23:58:00,1.7469
11/10/2011 23:58:00,1.7388
12/10/2011 23:58:00,1.774
13/10/2011 23:58:00,1.7431
14/10/2011 23:58:00,1.7305
15/10/2011 23:58:00,1.7307
17/10/2011 23:58:00,1.767
18/10/2011 23:58:00,1.7575
19/10/2011 23:58:00,1.7613
20/10/2011 23:58:00,1.787
21/10/2011 23:58:00,1.7713
22/10/2011 23:58:00,1.7676
24/10/2011 23:58:00,1.7493
25/10/2011 23:58:00,1.7615
26/10/2011 23:58:00,1.758
27/10/2011 23:58:00,1.709
28/10/2011 23:58:00,1.689
31/10/2011 23:58:00,1.6924
01/11/2011 23:58:00,1.742
02/11/2011 23:58:00,1.7333
03/11/2011 23:58:00,1.7315
04/11/2011 23:58:00,1.7435
05/11/2011 23:58:00,1.749
07/11/2011 23:58:00,1.7499
08/11/2011 23:58:00,1.7395
09/11/2011 23:58:00,1.7566
10/11/2011 23:58:00,1.76
11/11/2011 23:58:00,1.742
13/11/2011 23:58:00,1.7399
14/11/2011 23:58:00,1.7595
15/11/2011 23:58:00,1.7693
16/11/2011 23:58:00,1.7703
17/11/2011 23:58:00,1.7645
18/11/2011 23:58:00,1.7778
19/11/2011 23:58:00,1.7778
21/11/2011 23:58:00,1.8042
22/11/2011 23:58:00,1.8117
23/11/2011 23:58:00,1.8593
24/11/2011 23:58:00,1.8755
25/11/2011 23:58:00,1.8803
26/11/2011 23:58:00,1.8741
27/11/2011 23:58:00,1.8803
28/11/2011 23:58:00,1.8547
29/11/2011 23:58:00,1.8415
30/11/2011 23:58:00,1.808
01/12/2011 23:58:00,1.799
02/12/2011 23:58:00,1.7935
03/12/2011 23:58:00,1.7759
04/12/2011 23:58:00,1.7952
05/12/2011 23:58:00,1.7796
06/12/2011 23:58:00,1.791
07/12/2011 23:58:00,1.7987
08/12/2011 23:58:00,1.817
09/12/2011 23:58:00,1.8049
10/12/2011 23:58:00,1.8015
12/12/2011 23:58:00,1.8092
13/12/2011 23:58:00,1.8577
14/12/2011 23:58:00,1.8763
15/12/2011 23:58:00,1.8588
16/12/2011 23:58:00,1.8559
18/12/2011 23:58:00,1.853
19/12/2011 23:58:00,1.8665
20/12/2011 23:58:00,1.8418
21/12/2011 23:58:00,1.8553
22/12/2011 23:58:00,1.851
23/12/2011 23:58:00,1.858
24/12/2011 23:58:00,1.8575
27/12/2011 23:58:00,1.86
28/12/2011 23:58:00,1.8767
29/12/2011 23:58:00,1.8652
30/12/2011 23:58:00,1.8627
31/12/2011 23:58:00,1.8623
02/01/2012 23:58:00,1.8701
03/01/2012 23:58:00,1.8345
04/01/2012 23:58:00,1.8184
05/01/2012 23:58:00,1.843
06/01/2012 23:58:00,1.85
07/01/2012 23:58:00,1.8476
09/01/2012 23:58:00,1.841
10/01/2012 23:58:00,1.799
11/01/2012 23:58:00,1.8035
12/01/2012 23:58:00,1.7809
13/01/2012 23:58:00,1.7888
14/01/2012 23:58:00,1.7908
16/01/2012 23:58:00,1.7793
17/01/2012 23:58:00,1.7795
18/01/2012 23:58:00,1.7683
19/01/2012 23:58:00,1.7555
20/01/2012 23:58:00,1.763
21/01/2012 23:58:00,1.7601
23/01/2012 23:58:00,1.752
24/01/2012 23:58:00,1.7584
25/01/2012 23:58:00,1.76
26/01/2012 23:58:00,1.7381
27/01/2012 23:58:00,1.7372
28/01/2012 23:58:00,1.738
30/01/2012 23:58:00,1.7463
31/01/2012 23:58:00,1.7448
01/02/2012 23:58:00,1.7317
02/02/2012 23:58:00,1.7181
03/02/2012 23:58:00,1.7153
04/02/2012 23:58:00,1.7152
05/02/2012 23:58:00,1.7153
06/02/2012 23:58:00,1.7237
07/02/2012 23:58:00,1.7234
08/02/2012 23:58:00,1.7188
09/02/2012 23:58:00,1.7155
10/02/2012 23:58:00,1.7206
11/02/2012 23:58:00,1.7158
12/02/2012 23:58:00,1.7188
13/02/2012 23:58:00,1.7152
14/02/2012 23:58:00,1.7161
15/02/2012 23:58:00,1.7278
16/02/2012 23:58:00,1.7155
17/02/2012 23:58:00,1.7139
18/02/2012 23:58:00,1.7115
19/02/2012 23:58:00,1.7093
20/02/2012 23:58:00,1.7169
21/02/2012 23:58:00,1.7145
22/02/2012 23:58:00,1.7051
23/02/2012 23:58:00,1.7129
24/02/2012 23:58:00,1.7076
25/02/2012 23:58:00,1.7066
27/02/2012 23:58:00,1.706
28/02/2012 23:58:00,1.6976
29/02/2012 23:58:00,1.7166
01/03/2012 23:58:00,1.7135
02/03/2012 23:58:00,1.7286
03/03/2012 23:58:00,1.7282
04/03/2012 23:58:00,1.7293
05/03/2012 23:58:00,1.7378
06/03/2012 23:58:00,1.7589
07/03/2012 23:58:00,1.7678
08/03/2012 23:58:00,1.7611
09/03/2012 23:58:00,1.7891
10/03/2012 23:58:00,1.7891
11/03/2012 23:58:00,1.7891
12/03/2012 23:58:00,1.7987
13/03/2012 23:58:00,1.7916
14/03/2012 23:58:00,1.8034
15/03/2012 23:58:00,1.7991
16/03/2012 23:58:00,1.7938
17/03/2012 23:58:00,1.798
18/03/2012 23:58:00,1.7975
19/03/2012 23:58:00,1.8207
20/03/2012 23:58:00,1.8141
21/03/2012 23:58:00,1.8192
22/03/2012 23:58:00,1.8184
23/03/2012 23:58:00,1.8091
24/03/2012 23:58:00,1.7982
25/03/2012 23:58:00,1.8092
26/03/2012 23:58:00,1.8165
27/03/2012 23:58:00,1.8212
28/03/2012 23:58:00,1.8248
29/03/2012 23:58:00,1.8224
30/03/2012 23:58:00,1.8254
31/03/2012 23:58:00,1.8241
01/04/2012 23:58:00,1.8244
02/04/2012 23:58:00,1.8323
03/04/2012 23:58:00,1.8272
04/04/2012 23:58:00,1.8282
05/04/2012 23:58:00,1.823
06/04/2012 23:58:00,1.8243
07/04/2012 23:58:00,1.8195
08/04/2012 23:58:00,1.8179
09/04/2012 23:58:00,1.8184
10/04/2012 23:58:00,1.8326
11/04/2012 23:58:00,1.8344
12/04/2012 23:58:00,1.8268
13/04/2012 23:58:00,1.8373
14/04/2012 23:58:00,1.8375
15/04/2012 23:58:00,1.8375
16/04/2012 23:58:00,1.8458
17/04/2012 23:58:00,1.8571
18/04/2012 23:58:00,1.8776
19/04/2012 23:58:00,1.8801
20/04/2012 23:58:00,1.8718
21/04/2012 23:58:00,1.8716
22/04/2012 23:58:00,1.8704
23/04/2012 23:58:00,1.88
24/04/2012 23:58:00,1.8797
25/04/2012 23:58:00,1.8781
26/04/2012 23:58:00,1.8834
27/04/2012 23:58:00,1.8852
28/04/2012 23:58:00,1.8851
29/04/2012 23:58:00,1.885
30/04/2012 23:58:00,1.9081
01/05/2012 23:58:00,1.9061
02/05/2012 23:58:00,1.9218
03/05/2012 23:58:00,1.9092
04/05/2012 23:58:00,1.9246
05/05/2012 23:58:00,1.8966
06/05/2012 23:58:00,1.8962
07/05/2012 23:58:00,1.9174
08/05/2012 23:58:00,1.9384
09/05/2012 23:58:00,1.9696
10/05/2012 23:58:00,1.9538
11/05/2012 23:58:00,1.9638
12/05/2012 23:58:00,1.9638
13/05/2012 23:58:00,1.961
14/05/2012 23:58:00,1.9938
15/05/2012 23:58:00,2
16/05/2012 23:58:00,2
17/05/2012 23:58:00,2.008
18/05/2012 23:58:00,2.0227
19/05/2012 23:58:00,2.0226
21/05/2012 23:58:00,2.036
22/05/2012 23:58:00,2.0899
23/05/2012 23:58:00,2.027
24/05/2012 23:58:00,2.0277
25/05/2012 23:58:00,1.9823
27/05/2012 23:58:00,1.9823
28/05/2012 23:58:00,1.9819
29/05/2012 23:58:00,1.9921
30/05/2012 23:58:00,2.0155
31/05/2012 23:58:00,2.0241
01/06/2012 23:58:00,2.0382
02/06/2012 23:58:00,2.0382
03/06/2012 23:58:00,2.0379
04/06/2012 23:58:00,2.0507
05/06/2012 23:58:00,2.029
06/06/2012 23:58:00,2.0328
07/06/2012 23:58:00,2.0336
08/06/2012 23:58:00,2.0221
09/06/2012 23:58:00,2.003
10/06/2012 23:58:00,2.0031
11/06/2012 23:58:00,2.0633
12/06/2012 23:58:00,2.0679
13/06/2012 23:58:00,2.0685
14/06/2012 23:58:00,2.0573
15/06/2012 23:58:00,2.0485
16/06/2012 23:58:00,2.0432
17/06/2012 23:58:00,2.0432
18/06/2012 23:58:00,2.061
19/06/2012 23:58:00,2.0277
20/06/2012 23:58:00,2.0255
21/06/2012 23:58:00,2.0623
22/06/2012 23:58:00,2.0655
23/06/2012 23:58:00,2.0654
24/06/2012 23:58:00,2.0651
25/06/2012 23:58:00,2.0605
26/06/2012 23:58:00,2.0745
27/06/2012 23:58:00,2.0739
28/06/2012 23:58:00,2.0768
29/06/2012 23:58:00,2.0065
30/06/2012 23:58:00,2.0065
01/07/2012 23:58:00,2.0096
02/07/2012 23:58:00,1.9831
03/07/2012 23:58:00,2.0085
04/07/2012 23:58:00,2.0265
05/07/2012 23:58:00,2.0183
06/07/2012 23:58:00,2.0265
07/07/2012 23:58:00,2.0137
09/07/2012 23:58:00,2.0311
10/07/2012 23:58:00,2.033
11/07/2012 23:58:00,2.0326
12/07/2012 23:58:00,2.0368
13/07/2012 23:58:00,2.0363
14/07/2012 23:58:00,2.035
15/07/2012 23:58:00,2.0351
16/07/2012 23:58:00,2.0338
17/07/2012 23:58:00,2.0216
18/07/2012 23:58:00,2.0213
19/07/2012 23:58:00,2.0111
20/07/2012 23:58:00,2.0222
21/07/2012 23:58:00,2.005
22/07/2012 23:58:00,2.0232
23/07/2012 23:58:00,2.0373
24/07/2012 23:58:00,2.045
25/07/2012 23:58:00,2.0328
26/07/2012 23:58:00,2.0201
27/07/2012 23:58:00,2.0221
28/07/2012 23:58:00,2.0221
29/07/2012 23:58:00,2.0192
30/07/2012 23:58:00,2.0402
31/07/2012 23:58:00,2.053
01/08/2012 23:58:00,2.0431
02/08/2012 23:58:00,2.0483
03/08/2012 23:58:00,2.0262
04/08/2012 23:58:00,2.0262
05/08/2012 23:58:00,2.0262
06/08/2012 23:58:00,2.0301
07/08/2012 23:58:00,2.0272
08/08/2012 23:58:00,2.0205
09/08/2012 23:58:00,2.0162
10/08/2012 23:58:00,2.0107
11/08/2012 23:58:00,2.0107
12/08/2012 23:58:00,2.0141
13/08/2012 23:58:00,2.0176
14/08/2012 23:58:00,2.0255
15/08/2012 23:58:00,2.0232
16/08/2012 23:58:00,2.016
17/08/2012 23:58:00,2.0135
18/08/2012 23:58:00,2.0124
19/08/2012 23:58:00,2.0126
20/08/2012 23:58:00,2.0155
22/08/2012 23:58:00,2.0158
23/08/2012 23:58:00,2.0229
24/08/2012 23:58:00,2.0068
25/08/2012 23:58:00,2.0231
26/08/2012 23:58:00,2.0231
27/08/2012 23:58:00,2.0311
28/08/2012 23:58:00,2.0409
29/08/2012 23:58:00,2.0468
30/08/2012 23:58:00,2.044
31/08/2012 23:58:00,2.0276
01/09/2012 23:58:00,2.0268
02/09/2012 23:58:00,2.0277
03/09/2012 23:58:00,2.0285
04/09/2012 23:58:00,2.0365
05/09/2012 23:58:00,2.0348
06/09/2012 23:58:00,2.0249
07/09/2012 23:58:00,2.0253
08/09/2012 23:58:00,2.0253
09/09/2012 23:58:00,2.0253
10/09/2012 23:58:00,2.0194
11/09/2012 23:58:00,2.0118
12/09/2012 23:58:00,2.0239
13/09/2012 23:58:00,2.0182
14/09/2012 23:58:00,2.0091
15/09/2012 23:58:00,2.0075
16/09/2012 23:58:00,2.0093
17/09/2012 23:58:00,2.0302
18/09/2012 23:58:00,2.0199
19/09/2012 23:58:00,2.0215
20/09/2012 23:58:00,2.0182
21/09/2012 23:58:00,2.0186
22/09/2012 23:58:00,2.0178
23/09/2012 23:58:00,2.0188
24/09/2012 23:58:00,2.0234
25/09/2012 23:58:00,2.0282
26/09/2012 23:58:00,2.0332
27/09/2012 23:58:00,2.0269
28/09/2012 23:58:00,2.0226
29/09/2012 23:58:00,2.0226
30/09/2012 23:58:00,2.0226
01/10/2012 23:58:00,2.023
02/10/2012 23:58:00,2.0251
03/10/2012 23:58:00,2.0191
04/10/2012 23:58:00,2.0157
05/10/2012 23:58:00,2.0278
06/10/2012 23:58:00,2.0278
07/10/2012 23:58:00,1.9974
08/10/2012 23:58:00,2.0285
09/10/2012 23:58:00,2.0306
10/10/2012 23:58:00,2.0394
11/10/2012 23:58:00,2.0392
12/10/2012 23:58:00,2.0416
13/10/2012 23:58:00,2.0395
14/10/2012 23:58:00,2.0418
15/10/2012 23:58:00,2.0347
16/10/2012 23:58:00,2.0312
17/10/2012 23:58:00,2.0299
18/10/2012 23:58:00,2.026
19/10/2012 23:58:00,2.0242
20/10/2012 23:58:00,2.0246
21/10/2012 23:58:00,2.0247
22/10/2012 23:58:00,2.023
23/10/2012 23:58:00,2.0256
24/10/2012 23:58:00,2.0243
25/10/2012 23:58:00,2.024
26/10/2012 23:58:00,2.0236
27/10/2012 23:58:00,2.0252
28/10/2012 23:58:00,2.0252
29/10/2012 23:58:00,2.0308
30/10/2012 23:58:00,2.0289
31/10/2012 23:58:00,2.0302
01/11/2012 23:58:00,2.0295
02/11/2012 23:58:00,2.029
03/11/2012 23:58:00,2.029
04/11/2012 23:58:00,2.0288
05/11/2012 23:58:00,2.0341
06/11/2012 23:58:00,2.0309
07/11/2012 23:58:00,2.0329
08/11/2012 23:58:00,2.0391
09/11/2012 23:58:00,2.0447
10/11/2012 23:58:00,2.0447
11/11/2012 23:58:00,2.0445
12/11/2012 23:58:00,2.0477
13/11/2012 23:58:00,2.0572
14/11/2012 23:58:00,2.0654
15/11/2012 23:58:00,2.0648
16/11/2012 23:58:00,2.0809
17/11/2012 23:58:00,2.0806
19/11/2012 23:58:00,2.0772
20/11/2012 23:58:00,2.0801
21/11/2012 23:58:00,2.0974
22/11/2012 23:58:00,2.1033
23/11/2012 23:58:00,2.0766
24/11/2012 23:58:00,2.08
25/11/2012 23:58:00,2.0801
26/11/2012 23:58:00,2.078
27/11/2012 23:58:00,2.0828
28/11/2012 23:58:00,2.0917
29/11/2012 23:58:00,2.0955
30/11/2012 23:58:00,2.1355
01/12/2012 23:58:00,2.1334
02/12/2012 23:58:00,2.1339
03/12/2012 23:58:00,2.1161
04/12/2012 23:58:00,2.1183
05/12/2012 23:58:00,2.0871
06/12/2012 23:58:00,2.0741
07/12/2012 23:58:00,2.0735
08/12/2012 23:58:00,2.0701
09/12/2012 23:58:00,2.0735
10/12/2012 23:58:00,2.076
11/12/2012 23:58:00,2.0778
12/12/2012 23:58:00,2.0704
13/12/2012 23:58:00,2.0843
14/12/2012 23:58:00,2.0844
15/12/2012 23:58:00,2.0843
16/12/2012 23:58:00,2.0851
17/12/2012 23:58:00,2.0951
18/12/2012 23:58:00,2.0882
19/12/2012 23:58:00,2.069
20/12/2012 23:58:00,2.0694
21/12/2012 23:58:00,2.0563
24/12/2012 23:58:00,2.0769
25/12/2012 23:58:00,2.0771
26/12/2012 23:58:00,2.048
27/12/2012 23:58:00,2.0418
28/12/2012 23:58:00,2.0457
29/12/2012 23:58:00,2.0452
30/12/2012 23:58:00,2.0451
31/12/2012 23:58:00,2.0506
01/01/2013 23:58:00,2.0457
02/01/2013 23:58:00,2.0456
03/01/2013 23:58:00,2.0433
04/01/2013 23:58:00,2.0321
05/01/2013 23:58:00,2.034
06/01/2013 23:58:00,2.0324
07/01/2013 23:58:00,2.0263
08/01/2013 23:58:00,2.0401
09/01/2013 23:58:00,2.0476
10/01/2013 23:58:00,2.0258
11/01/2013 23:58:00,2.0326
12/01/2013 23:58:00,2.0297
14/01/2013 23:58:00,2.0324
